gn:id,gp:id_factual,gp:id_blackmad,reason
6360909,774084,12692679,mismatch
2958030,634285,12622901,mismatch
4086571,55842386,23501179,mismatch
2266572,29384265,29384187,mismatch
3125211,757453,29372202,mismatch
2644435,26336,26332,mismatch
118994,2245375,2218622,mismatch
3119258,763829,12692374,mismatch
732251,835672,836718,mismatch
145955,841786,841785,mismatch
2514452,12690200,766016,mismatch
5364180,23506682,55815579,mismatch
2963965,20071675,561001,mismatch
6355262,761477,12695036,mismatch
730866,836786,836787,mismatch
2639666,32899,20089333,mismatch
6362455,752194,12693134,mismatch
3827408,55904143,55903721,mismatch
123624,2240741,2240742,mismatch
3800231,55915737,55914968,mismatch
3694720,420397,419029,mismatch
3934632,420392,420393,mismatch
2829876,12635249,696176,mismatch
2852082,12635245,686004,mismatch
2852757,12635244,685601,mismatch
2849674,12635247,687220,mismatch
2872003,12635241,674734,mismatch
2860511,12635242,681292,mismatch
2876787,12635240,672221,mismatch
2854557,12635243,684711,mismatch
5379452,55815853,55815135,mismatch
2806127,708000,12623309,mismatch
2814775,703582,12624238,mismatch
2872527,674456,12635293,mismatch
617430,481247,481292,mismatch
5275166,55832654,55832101,mismatch
636039,24910198,24908228,mismatch
3652567,26810337,375743,mismatch
3652557,26810338,375891,mismatch
3652584,26810335,375760,mismatch
3171121,720221,29340924,mismatch
876123,1468857,1468092,mismatch
7286469,20075370,20103041,mismatch
2415272,1338868,56061110,mismatch
8096683,55828542,55828827,mismatch
5516177,55827878,55827325,mismatch
3010990,20180695,596965,mismatch
1519691,2261491,2264823,mismatch
1216352,2271507,56122373,mismatch
3071507,793182,12606957,mismatch
2965623,20072952,560217,mismatch
2965306,20072954,560388,mismatch
6941399,20075456,20104597,mismatch
3066663,12604411,797528,mismatch
2635759,37682,37683,mismatch
2966562,20072586,559725,mismatch
2966607,20072581,559692,mismatch
2966607,20072582,559692,mismatch
7873693,12675354,20096847,mismatch
2773013,12675357,550847,mismatch
2988975,55965947,615374,mismatch
3012914,55965941,595119,mismatch
2977793,55965946,626163,mismatch
2963097,561455,20073237,mismatch
2963090,561459,20072684,mismatch
7287138,12685200,785648,mismatch
2819497,700997,12622956,mismatch
3182671,710434,710433,mismatch
3182674,710432,20123610,mismatch
423328,1270407,1470038,mismatch
629640,824381,824376,mismatch
111800,2253292,2255300,mismatch
2515493,764567,12689310,mismatch
2091763,1056536,1062034,mismatch
2966452,559797,20071519,mismatch
4330263,55826090,55826181,mismatch
4913929,55830221,55830061,mismatch
4893493,55830225,55831961,mismatch
4892956,55830226,23506122,mismatch
672714,876211,876212,mismatch
6093797,8254,29373022,mismatch
3060471,819195,29401088,mismatch
6359930,12688468,22661082,mismatch
7285111,12685063,785361,mismatch
3443828,380356,420103,mismatch
6930482,55835555,55836943,mismatch
2880102,670613,12634806,mismatch
2840555,691400,12624269,mismatch
2840552,691402,12623574,mismatch
2704662,893727,20151141,mismatch
4932634,55837738,55837438,mismatch
141581,2219065,2254404,mismatch
7286392,12685203,785651,mismatch
7286850,12685209,785658,mismatch
7287634,12685202,785650,mismatch
7285912,12685207,785656,mismatch
7286637,12685206,785655,mismatch
3057412,822457,29401915,mismatch
4700787,55826441,55826558,mismatch
3106114,777219,772264,mismatch
5269119,55832815,55832132,mismatch
3532870,137671,55891582,mismatch
3663142,457686,56125259,mismatch
3456121,457681,435060,mismatch
5928474,23394350,29374538,mismatch
1632533,1040242,1048089,mismatch
3391179,456454,56125250,mismatch
2522952,724846,724847,mismatch
7122623,55818830,55818721,mismatch
2738543,742384,55867935,mismatch
2963096,20074202,561456,mismatch
680245,869867,870661,mismatch
2966208,20073402,559924,mismatch
2966227,20073401,559919,mismatch
2732928,750329,29381541,mismatch
2734351,750328,747745,mismatch
7290546,12695950,37110,mismatch
1793505,2137090,12685608,mismatch
1734308,1154650,56014386,mismatch
724627,819877,29399992,mismatch
127927,2235198,2254807,mismatch
2963522,20072655,561170,mismatch
2963864,20072650,561070,mismatch
2963440,20072658,561229,mismatch
305742,2344228,56121474,mismatch
3663552,439215,439222,mismatch
2966065,20072837,559976,mismatch
2743853,735086,28995305,mismatch
844042,24919465,24913425,mismatch
2150906,1098399,28587095,mismatch
7285369,12684745,784874,mismatch
3123433,12692315,759408,mismatch
3461425,433871,435450,mismatch
3073699,12608143,791229,mismatch
3008841,20216010,598654,mismatch
2516033,763271,20227777,mismatch
3644571,468596,26805493,mismatch
3128582,753891,22661144,mismatch
3128583,753890,29372538,mismatch
4703623,55827733,55828305,mismatch
779775,859195,865148,mismatch
2980663,627468,12665408,mismatch
127559,2234925,2234937,mismatch
1161735,2218857,2254393,mismatch
6348259,23489148,55818895,mismatch
591264,843079,29397904,mismatch
7129161,55831250,55831672,mismatch
5393611,2489278,2445711,mismatch
591381,842955,845286,mismatch
5863642,28749043,28749041,mismatch
3692259,420681,414559,mismatch
3460687,436055,436092,mismatch
6542049,20076415,20151910,mismatch
4027564,55913847,55889515,mismatch
2924382,650888,12623392,mismatch
4899906,55823429,55830404,mismatch
2512510,12695370,20225270,mismatch
2512070,12695376,771340,mismatch
121861,2242234,2255014,mismatch
2689580,899387,899386,mismatch
8156958,28737519,28737518,mismatch
8158691,28737513,28737515,mismatch
8157220,28737512,28737511,mismatch
8157220,28737510,28737511,mismatch
2918911,653407,12623586,mismatch
3058525,821212,29401736,mismatch
3403316,459658,459023,mismatch
5254806,55831692,55831147,mismatch
7133623,55841987,55841976,mismatch
5994330,23405897,29373784,mismatch
3663973,445745,55943892,mismatch
7533381,24548019,24547465,mismatch
2837375,20152284,12622728,mismatch
3125563,757129,757128,mismatch
3473919,56066653,433781,mismatch
2799496,12602322,968926,mismatch
3466139,56066656,429513,mismatch
3453415,56066658,457835,mismatch
2899822,661913,661931,mismatch
6361728,761409,12690989,mismatch
3074967,12609069,790133,mismatch
3714176,26793695,26793517,mismatch
7126485,55818886,55818796,mismatch
6348231,55818887,55818650,mismatch
3488636,109901,109902,mismatch
3469459,425443,425389,mismatch
6347582,23493324,55820873,mismatch
617613,481080,481081,mismatch
1166066,2211421,2204706,mismatch
136249,2223836,2254548,mismatch
2453662,56014830,1502669,mismatch
99103,1974889,1979396,mismatch
2451478,56014832,1375496,mismatch
3469726,26804342,424953,mismatch
3467744,26804348,427634,mismatch
1707049,56121378,1199342,mismatch
715429,809821,815498,mismatch
3701994,26793260,159942,mismatch
732023,835877,835372,mismatch
3167555,20142651,723580,mismatch
1519861,2264289,2261324,mismatch
3374274,56051563,2345126,mismatch
2948750,12634798,639025,mismatch
2818082,12634790,701902,mismatch
2814718,12634791,15002827,mismatch
2953662,12634797,636339,mismatch
2966981,559470,20072338,mismatch
2813209,12634792,704402,mismatch
2966956,559474,20074116,mismatch
6360193,23413120,12690147,mismatch
3075731,789077,12604392,mismatch
3076136,789074,12610238,mismatch
1525478,2264264,2256480,mismatch
1525478,2264263,2256480,mismatch
6540149,719282,12676296,mismatch
3019503,29333612,590211,mismatch
3028738,29333611,582988,mismatch
3138879,860559,863809,mismatch
3056858,822978,29401295,mismatch
3058137,821659,29400394,mismatch
723870,821654,29400008,mismatch
1518343,2262527,2264929,mismatch
5325314,55815213,55815855,mismatch
5366470,55815218,56205223,mismatch
2961120,20074243,562411,mismatch
4891434,55824766,55831004,mismatch
177338,1576647,1576648,mismatch
2415034,1339006,56060903,mismatch
3177489,20105399,715104,mismatch
4907702,55830874,55830346,mismatch
4916810,55830878,23504767,mismatch
4889081,55830871,55829993,mismatch
3165871,724752,23388163,mismatch
6537204,723250,12681794,mismatch
1736278,56013737,1154709,mismatch
2097216,1061805,1061806,mismatch
5396305,55814040,23502234,mismatch
5365523,55814045,55814304,mismatch
5165325,55833885,23507317,mismatch
2963186,20074604,561401,mismatch
2938253,12623174,644143,mismatch
6360650,12688524,22661296,mismatch
3115225,768631,768630,mismatch
6360648,12688522,22661294,mismatch
6359979,12688521,29371952,mismatch
622319,831121,831113,mismatch
1255491,2295471,29115285,mismatch
5080404,55822683,23503518,mismatch
1515736,2265826,2266764,mismatch
1515741,2265825,2266664,mismatch
1275198,2295220,2293614,mismatch
119196,2255064,2245276,mismatch
418534,2255063,2245164,mismatch
5849359,55812384,23496425,mismatch
5199715,55838287,55835954,mismatch
1512407,2272321,56122383,mismatch
119151,2245212,2237156,mismatch
3124504,55866291,772875,mismatch
3703938,159212,26793299,mismatch
3801521,55915557,55915735,mismatch
1170294,2211249,2203663,mismatch
5532961,55826688,55826329,mismatch
2962265,20071795,561860,mismatch
2963282,561336,20072890,mismatch
2963284,561334,20071963,mismatch
2937115,644648,12634302,mismatch
2849698,687210,12622751,mismatch
3446977,447198,453095,mismatch
3470680,447196,423743,mismatch
6117466,23389250,1306,mismatch
2638923,33820,33817,mismatch
628168,825744,825692,mismatch
3006657,29330871,599867,mismatch
3449502,438507,449156,mismatch
4414286,23508387,55824579,mismatch
3274969,20162236,12632549,mismatch
3106637,776764,22661135,mismatch
3460802,436005,56073250,mismatch
6360131,777562,12692114,mismatch
1515838,2265769,2266716,mismatch
4872249,55822622,55822773,mismatch
2030996,2265762,2266728,mismatch
3403214,456962,56125128,mismatch
3467362,456964,56125204,mismatch
2988883,615440,29330154,mismatch
2814612,703684,12622852,mismatch
3013231,29333075,594881,mismatch
723559,822318,29399845,mismatch
7286261,15001104,12682902,mismatch
5890775,55868999,23396623,mismatch
2515327,764757,764758,mismatch
2865575,12636510,678289,mismatch
2670099,906986,906980,mismatch
3650894,375273,26810556,mismatch
5380887,55815477,23507403,mismatch
2838939,692027,12623197,mismatch
1805753,12687079,2168327,mismatch
5394050,55814988,23501860,mismatch
5388975,55814983,55815480,mismatch
3653932,26810210,373755,mismatch
3653873,26810215,375756,mismatch
3653882,26810214,375755,mismatch
3128328,754146,767257,mismatch
3712401,28358301,155575,mismatch
3699283,418484,397519,mismatch
4675841,23490199,55826842,mismatch
5359147,55814667,55814838,mismatch
5381907,55814663,23507453,mismatch
5393121,55814665,55815139,mismatch
5410390,55814669,55814772,mismatch
5338626,55814662,55814558,mismatch
5365523,55814660,55814304,mismatch
2830761,695696,12623990,mismatch
3071787,792929,12604517,mismatch
5532961,23508258,55826329,mismatch
2808970,12622898,706499,mismatch
2959422,12622899,633413,mismatch
2821633,12622896,699758,mismatch
2930750,12622892,647738,mismatch
2963206,20072482,561384,mismatch
2963192,20072485,561396,mismatch
3465752,420857,430067,mismatch
144797,2214912,2254283,mismatch
2094190,1055066,1061890,mismatch
2998903,604866,604867,mismatch
2518583,759164,56065610,mismatch
130128,2232376,2254640,mismatch
2415529,1334757,56061044,mismatch
215471,1474192,1474193,mismatch
1526059,2256033,56125551,mismatch
3448553,440763,460208,mismatch
113244,2251595,2255253,mismatch
2868807,676448,12623914,mismatch
2262644,749391,23413094,mismatch
1724102,1164515,1198942,mismatch
2268850,740083,29381737,mismatch
724075,29399863,821181,mismatch
3112422,23416501,771267,mismatch
3527431,124048,55921032,mismatch
3405976,458666,428819,mismatch
3449456,56067355,449455,mismatch
138098,2254493,2222957,mismatch
138042,2254496,2225224,mismatch
1161455,2254499,2223083,mismatch
2032860,2265185,2266587,mismatch
2831239,695494,12635297,mismatch
6318414,456484,56125108,mismatch
5144415,56204684,55836358,mismatch
2518418,759351,759352,mismatch
2831236,695497,12622951,mismatch
1816234,12685309,2127876,mismatch
1817993,12685307,2127868,mismatch
1816440,12685308,2127869,mismatch
6360735,12688613,22661329,mismatch
6360739,12688612,22661330,mismatch
8154700,28737733,28737732,mismatch
6139445,1633,23389300,mismatch
2895768,663687,12623495,mismatch
125112,2238430,2254892,mismatch
2661120,782147,12683237,mismatch
3125107,779235,757560,mismatch
6534740,719791,20134545,mismatch
3062352,12610189,801312,mismatch
7306089,55841975,55841489,mismatch
3995154,55921007,134276,mismatch
6316314,456623,56125152,mismatch
5257413,23495563,55832764,mismatch
2961430,20073505,562241,mismatch
5052448,55821889,23508364,mismatch
6347099,55821882,55816357,mismatch
3316050,20073508,562263,mismatch
5043370,55821888,55821263,mismatch
7286135,20102303,12683350,mismatch
1734705,56013728,1154796,mismatch
3108436,775068,775066,mismatch
7287680,28996828,28997179,mismatch
3924813,445407,441782,mismatch
1700013,1199519,56121268,mismatch
2031704,2266550,2265585,mismatch
2030085,2266551,2266673,mismatch
2032081,2266559,2265454,mismatch
2031552,2266554,2265633,mismatch
2830661,695742,12634288,mismatch
253717,962239,962240,mismatch
2659861,783185,12683899,mismatch
5105867,2511812,23417740,mismatch
5351048,55814239,55815271,mismatch
626199,827586,834457,mismatch
3407797,456650,56123411,mismatch
3018104,22756445,591304,mismatch
5344586,23505923,55812934,mismatch
5344698,23505926,55813056,mismatch
4890492,23505928,55823877,mismatch
6360668,55965694,12688542,mismatch
3144705,862167,862163,mismatch
724284,29402047,820653,mismatch
3058210,29402045,821577,mismatch
2919146,653247,12623642,mismatch
143841,2224730,2224612,mismatch
725080,29400233,818727,mismatch
4200127,55842915,55842699,mismatch
2742430,29385701,736920,mismatch
3472208,421848,56125166,mismatch
3160911,857336,15000598,mismatch
3181913,726848,711089,mismatch
5409899,55813021,55815342,mismatch
5371945,55813025,55815680,mismatch
3525926,55911017,55910881,mismatch
7510901,28349041,56064673,mismatch
143700,2252611,2242231,mismatch
6356638,29371602,22661191,mismatch
256131,961643,961644,mismatch
2451794,1375287,56014717,mismatch
2965343,20074390,560370,mismatch
3589355,85991,56125943,mismatch
3459925,457421,56122348,mismatch
3703068,155651,26793295,mismatch
3459869,457424,56067742,mismatch
4271107,55824499,55824691,mismatch
2892874,664910,12635074,mismatch
2964542,20074394,560754,mismatch
4900048,55830017,55829835,mismatch
3631791,26804904,468540,mismatch
4883351,55830015,55831786,mismatch
3138870,863848,863810,mismatch
1691286,1189595,1189594,mismatch
3607777,102968,102970,mismatch
115222,2249468,2249814,mismatch
2828913,12623427,696608,mismatch
2835596,12623424,693419,mismatch
2834028,12623425,15002794,mismatch
1160121,2241781,2241744,mismatch
1160121,2241780,2241744,mismatch
122397,2241789,2241277,mismatch
122211,2241788,2255003,mismatch
2890487,665967,12635445,mismatch
6318769,458180,56123427,mismatch
2797598,12602341,970047,mismatch
2791857,12602343,973882,mismatch
6542617,20076370,20141268,mismatch
3010109,20181656,597679,mismatch
5342340,23492176,55815027,mismatch
3649780,380979,26805465,mismatch
6356304,15003470,12693660,mismatch
5198202,55839146,55835276,mismatch
211069,1476022,1475920,mismatch
2740354,56040834,740069,mismatch
2808493,12623428,706753,mismatch
3901592,55967943,345672,mismatch
3448553,461153,460208,mismatch
1253286,2295285,29075260,mismatch
1268159,2295287,55924325,mismatch
3665088,423539,458626,mismatch
3071024,793598,12610002,mismatch
5124462,55835474,55836236,mismatch
2520590,755426,767211,mismatch
3057086,822760,29401977,mismatch
3647400,395290,26805381,mismatch
2876357,672428,12623101,mismatch
3981609,149361,55887455,mismatch
2763687,22763092,12675352,mismatch
5815172,55816615,55817303,mismatch
2933333,646549,12622766,mismatch
5356486,55814775,55814924,mismatch
2870628,675523,12634781,mismatch
2827318,697171,12624046,mismatch
2937407,644494,12623954,mismatch
3516837,147244,151557,mismatch
6347022,55824117,55824958,mismatch
848313,24914472,24909626,mismatch
4890088,55832792,23505898,mismatch
3074149,12604526,790843,mismatch
5369413,56199784,2443593,mismatch
724719,819586,29401810,mismatch
3687835,56125924,368279,mismatch
4453066,56022174,2356566,mismatch
8062504,55835091,23496835,mismatch
2515621,12689370,763907,mismatch
2965375,560350,20074150,mismatch
3313832,20073707,561216,mismatch
262036,55869303,950023,mismatch
733341,834881,834857,mismatch
3013753,594468,29330975,mismatch
5326589,23505250,55814943,mismatch
5326628,23505253,55814619,mismatch
4672900,23505257,55827011,mismatch
2986800,56122839,616881,mismatch
3141461,863083,863080,mismatch
3169874,12679337,721287,mismatch
4753079,55840351,55840433,mismatch
4792344,55840359,55840161,mismatch
1525650,2256344,2264248,mismatch
2657891,12682702,784796,mismatch
1336776,2199463,2199462,mismatch
2515623,12691056,763900,mismatch
130986,2231498,2231485,mismatch
131078,2231494,2231488,mismatch
130986,2231499,2231485,mismatch
131078,2231495,2231488,mismatch
131078,2231490,2231488,mismatch
1163633,2209391,2211238,mismatch
131078,2231491,2231488,mismatch
130986,2231497,2231485,mismatch
131078,2231493,2231488,mismatch
131078,2231492,2231488,mismatch
2834183,693973,12622754,mismatch
3685273,56122897,368487,mismatch
2803516,709378,12623945,mismatch
2271926,735921,735919,mismatch
3465135,26805772,431250,mismatch
7129192,55832352,55831139,mismatch
5277926,55832359,55831855,mismatch
166141,1945113,1942883,mismatch
2266967,742829,742827,mismatch
2736765,745116,745105,mismatch
3450684,56067663,447876,mismatch
5345405,55815339,55814656,mismatch
5369635,55815331,55814531,mismatch
5550242,55815330,55813111,mismatch
1521374,2259856,2264644,mismatch
2743115,29387035,29381469,mismatch
2963287,20072889,561332,mismatch
2732309,751062,29386454,mismatch
2966788,20073380,559562,mismatch
2852939,685497,12635135,mismatch
3623880,58244,26808979,mismatch
2085533,1061901,1059787,mismatch
3922037,55967977,346136,mismatch
5334138,55815672,23490792,mismatch
5375533,55815671,55815002,mismatch
2512406,56065626,770499,mismatch
5398374,55815677,23502561,mismatch
6317734,26803868,56125240,mismatch
5340698,55815675,55813081,mismatch
3569646,60004,56125456,mismatch
5799879,55817393,55817750,mismatch
2512250,12695735,770875,mismatch
2659475,783494,12682870,mismatch
2962739,20071977,561637,mismatch
2962722,20071978,561644,mismatch
2962758,20071974,561628,mismatch
2926557,20159165,12623391,mismatch
2739485,29381296,741206,mismatch
123986,2239672,2254931,mismatch
5384212,23500392,55813343,mismatch
3173600,12679411,718210,mismatch
2962054,560593,561952,mismatch
2964903,560590,20071622,mismatch
2964884,560596,20071623,mismatch
2957735,12634299,634401,mismatch
2951732,12634298,637353,mismatch
6359196,12694830,22661211,mismatch
2514847,752802,765586,mismatch
2142727,28588169,1106938,mismatch
1162094,2210730,2211570,mismatch
2789162,975522,12602482,mismatch
6357316,767121,12694749,mismatch
2658123,12684581,784592,mismatch
2644458,12510160,12510158,mismatch
2640701,12510168,12510167,mismatch
3927739,419331,420455,mismatch
5161598,55833849,55833820,mismatch
2911530,656850,12635170,mismatch
7125668,55833843,55833903,mismatch
2950777,637880,12623812,mismatch
3530886,115991,115994,mismatch
1150624,55947708,1226165,mismatch
876632,1258461,1468049,mismatch
1185254,1894831,1915024,mismatch
1319308,988682,1017483,mismatch
5402338,55814881,55815586,mismatch
5409899,55814880,55815342,mismatch
3650721,26810573,375830,mismatch
7286546,12684866,785042,mismatch
3661877,461439,461438,mismatch
3621911,58468,26809172,mismatch
1714050,1200069,56121314,mismatch
1688066,1192489,22723363,mismatch
5175836,23508330,55834323,mismatch
4740248,23508333,55827861,mismatch
5143374,23508332,55836379,mismatch
2891175,12622777,665674,mismatch
2898471,12622779,662518,mismatch
2840117,12622776,691570,mismatch
6358923,772433,12694076,mismatch
3164992,725445,12681030,mismatch
2811204,705294,705295,mismatch
3459152,459899,438346,mismatch
6356305,775798,12693662,mismatch
2675152,905485,905484,mismatch
213224,1475060,1475058,mismatch
213224,1475061,1475058,mismatch
3078234,12607944,787192,mismatch
5971382,12483096,56072221,mismatch
7871502,545801,12674377,mismatch
2880672,670016,12632646,mismatch
210384,1476034,1476035,mismatch
2940456,642949,12634596,mismatch
1217414,2272590,2270002,mismatch
6317339,56125064,26803915,mismatch
3396150,56125068,456305,mismatch
3388147,56125069,458066,mismatch
1808926,12685402,2132574,mismatch
1806535,12685404,2132575,mismatch
3697083,402884,402883,mismatch
3672651,419959,363659,mismatch
2518521,12689327,759227,mismatch
2291383,56123178,1340860,mismatch
2288829,56123172,1342214,mismatch
3346540,1468198,1469252,mismatch
2740866,24900512,29384799,mismatch
3107987,12694785,775563,mismatch
130697,2238315,2254719,mismatch
1831167,1028467,1020791,mismatch
1831531,1028463,1020773,mismatch
2894977,664097,12635095,mismatch
2894982,664092,12632814,mismatch
2657941,12684656,784754,mismatch
3181524,20113006,711439,mismatch
3936367,418964,420363,mismatch
3176871,23388143,715556,mismatch
3177393,23388142,715165,mismatch
5367508,23497396,55813556,mismatch
3462882,457202,56073030,mismatch
450232,24917695,24905704,mismatch
3462537,457209,434442,mismatch
42718,2231939,2231926,mismatch
42718,2231938,2231926,mismatch
42718,2231937,2231926,mismatch
42718,2231936,2231926,mismatch
7286493,20103055,20075408,mismatch
3026298,12641259,584911,mismatch
4555185,55825525,55816300,mismatch
2742720,736427,56041681,mismatch
3489440,109466,109467,mismatch
3469962,424756,424833,mismatch
3174704,717319,717318,mismatch
3465880,424759,429937,mismatch
730205,837238,837559,mismatch
1706916,1177949,56121460,mismatch
131099,2230987,2231282,mismatch
131095,2230981,2230980,mismatch
131182,2230982,2230983,mismatch
131182,2230984,2230983,mismatch
131182,2230985,2230983,mismatch
131182,2230986,2230983,mismatch
3996234,55900314,133318,mismatch
3947150,418654,420140,mismatch
5815172,55816710,55817303,mismatch
841462,24919900,24912488,mismatch
2236967,1264911,1264710,mismatch
6317631,56125099,55944272,mismatch
2863667,679304,12622845,mismatch
1321360,1017439,987088,mismatch
3490870,108673,108664,mismatch
2906376,659089,12624367,mismatch
6547388,636499,12624764,mismatch
2739235,741553,741554,mismatch
2353436,1464348,1464352,mismatch
3060453,29401167,819212,mismatch
3059371,29401168,820333,mismatch
3061022,29401161,818669,mismatch
3056677,29401164,823155,mismatch
2523275,20108592,723416,mismatch
723736,821969,29401046,mismatch
5330989,55815079,55815896,mismatch
312649,2344067,56122949,mismatch
372299,1432334,1433666,mismatch
2092986,1061960,1055865,mismatch
2741048,29386626,739082,mismatch
2732565,750753,29386889,mismatch
2732564,750752,29384028,mismatch
2732558,750751,750781,mismatch
3058068,821733,29399938,mismatch
4947178,23507486,55837907,mismatch
724299,29400159,820616,mismatch
146163,841627,841628,mismatch
259949,965836,950394,mismatch
3981469,149561,151701,mismatch
3007401,599332,599331,mismatch
3151770,857412,860040,mismatch
2856798,683522,12624020,mismatch
6534199,779204,12690206,mismatch
2473577,1442400,1442451,mismatch
2741394,747971,738383,mismatch
5406122,55815076,55814643,mismatch
3177571,715026,12676656,mismatch
123485,2254956,2239302,mismatch
123461,2254957,2240760,mismatch
123569,2254954,2240278,mismatch
123572,2254955,2240039,mismatch
2740196,740257,29383937,mismatch
5332226,55815722,55815211,mismatch
5404841,55815462,55815534,mismatch
6544075,759607,55965527,mismatch
2518213,759605,759611,mismatch
3126854,29371702,755634,mismatch
3180976,12677428,711879,mismatch
126435,2236784,2219658,mismatch
8096678,55829554,55829189,mismatch
2803489,12625678,709389,mismatch
2809628,12625676,706184,mismatch
2880002,12625673,670651,mismatch
2894970,12625671,664103,mismatch
3405341,425421,456834,mismatch
6359856,20223920,12694897,mismatch
3940113,420487,419544,mismatch
133790,2254629,2229097,mismatch
133987,2254621,2229036,mismatch
133678,2254628,2228045,mismatch
2935453,645486,12623955,mismatch
6360056,766308,12692034,mismatch
4942041,55837593,55837334,mismatch
6356800,12694585,762784,mismatch
142114,2218301,2218316,mismatch
3980132,150906,133155,mismatch
2518765,12690399,758922,mismatch
3104445,778944,29371959,mismatch
7286347,20102867,20075522,mismatch
2949276,638760,12635565,mismatch
3120025,762962,12692160,mismatch
3120027,762960,12692159,mismatch
2516230,762961,12690404,mismatch
2352379,56123024,1384009,mismatch
4792272,2514415,56192907,mismatch
1275004,2295386,55926032,mismatch
4026082,22695662,55919641,mismatch
2525605,20148559,710646,mismatch
2733276,23413100,749715,mismatch
3984629,145782,55885500,mismatch
3827408,55913695,55903721,mismatch
2517346,29372884,761387,mismatch
2510601,775227,12695393,mismatch
2820633,700303,12622715,mismatch
4679309,55828374,55827155,mismatch
2876604,672322,12623229,mismatch
7647097,785672,12685222,mismatch
7287593,785673,12685223,mismatch
7285679,785674,12685224,mismatch
5254838,23506250,55822037,mismatch
7285981,785675,12685225,mismatch
2512427,770436,12695373,mismatch
6058982,29374373,23388566,mismatch
5400665,23503023,55814544,mismatch
7287467,784869,12684740,mismatch
7285511,784863,12684734,mismatch
7286889,784867,12684738,mismatch
7285636,784862,12684733,mismatch
7285407,784868,12684739,mismatch
3925260,461459,423589,mismatch
6151627,23402291,23402677,mismatch
3406908,440393,440392,mismatch
3457072,440398,450297,mismatch
3133073,865413,55872219,mismatch
3490509,108860,108858,mismatch
6542201,12678088,20123734,mismatch
4871332,23500251,55822768,mismatch
2909544,20159761,657692,mismatch
3823224,55889551,55911647,mismatch
3523616,55889554,132892,mismatch
2861721,680528,12623191,mismatch
2518367,56065481,759403,mismatch
118603,2245570,2245582,mismatch
123802,2239873,2239904,mismatch
123802,2239872,2239904,mismatch
126227,2237089,2237114,mismatch
6317693,56066678,56073046,mismatch
5013242,55829032,55829281,mismatch
113148,2251708,2251709,mismatch
2714382,889655,889700,mismatch
3109653,12688257,773984,mismatch
3519570,142121,136346,mismatch
3118848,764864,12688069,mismatch
3455079,456389,56125157,mismatch
4589525,55843224,23507273,mismatch
2269995,29385158,29384787,mismatch
2804159,709017,12623452,mismatch
2961677,20071993,562146,mismatch
2961337,20071998,562291,mismatch
173414,1941315,1947179,mismatch
3118905,764754,12690507,mismatch
3692030,420553,419283,mismatch
3929013,420552,419281,mismatch
3929013,420551,419281,mismatch
3691920,420559,419811,mismatch
2891343,665598,12623966,mismatch
1636927,56000269,56000358,mismatch
2970611,12672982,630165,mismatch
2854384,684793,684780,mismatch
2854392,684790,12623256,mismatch
6356411,12691457,20221879,mismatch
2981659,623008,623004,mismatch
5932318,23402388,23402019,mismatch
1150085,1226198,55946296,mismatch
2754552,729864,729900,mismatch
5016911,2357797,56120971,mismatch
2820179,700560,12623772,mismatch
3653571,373902,26810247,mismatch
4005219,55913833,124474,mismatch
6358053,775964,12690884,mismatch
6358873,766708,12694025,mismatch
2634890,38985,38983,mismatch
260204,952851,952850,mismatch
1520025,2264789,29389365,mismatch
1520081,2264784,2261080,mismatch
2659283,12684163,783658,mismatch
5406112,55813635,55814332,mismatch
68610,2224884,2224886,mismatch
4270826,55824409,55825074,mismatch
2736663,56041782,745225,mismatch
3073369,12610028,791511,mismatch
2962605,561696,20071305,mismatch
2909253,657826,12635094,mismatch
2966339,559859,20071529,mismatch
2966357,559852,20071525,mismatch
2909252,657824,12624079,mismatch
2966342,559856,20072364,mismatch
2909253,657825,12635094,mismatch
49556,1427715,1429616,mismatch
629454,826283,824536,mismatch
3627186,394330,395312,mismatch
3516842,147237,55910533,mismatch
2869511,676105,12635131,mismatch
755427,525388,12618401,mismatch
4728953,55827971,55826547,mismatch
2846084,689070,12635582,mismatch
4697618,55827977,55826700,mismatch
4363910,55839403,23499196,mismatch
2511269,773270,773269,mismatch
2091368,1056730,1062149,mismatch
8220820,2264529,2264530,mismatch
609454,2264521,2264914,mismatch
3116870,767087,767088,mismatch
4581003,55843428,23494690,mismatch
2518494,12688662,759265,mismatch
2514717,12688669,765744,mismatch
2658396,12684489,20101778,mismatch
2658420,12684480,784365,mismatch
118020,2246512,2255112,mismatch
681368,15001300,15001650,mismatch
4275290,55824967,23498288,mismatch
2950626,637980,12625603,mismatch
3621876,59391,26809183,mismatch
1150340,55947009,1226185,mismatch
3113267,770415,774782,mismatch
2163842,1102579,1096234,mismatch
2947372,12636312,639698,mismatch
2859119,12636316,682224,mismatch
2856216,12636314,683806,mismatch
3117942,766030,12688607,mismatch
139780,2220997,2220998,mismatch
139780,2220996,2220998,mismatch
3894915,347201,349913,mismatch
2990253,614413,20185761,mismatch
3651868,26810414,375818,mismatch
6359980,12691959,751256,mismatch
3124337,758294,773992,mismatch
2448934,1376734,56014914,mismatch
3010359,20181021,20181377,mismatch
1609043,55946256,1226031,mismatch
3112465,771242,771241,mismatch
3034147,578760,578761,mismatch
5381063,55814429,55813001,mismatch
5370552,55814424,55814374,mismatch
4912948,55830793,55830007,mismatch
